grp	start	end
chr14_3917	30938120	30939150
chr14_3918	31070340	31072270
chr14_3919	32332960	32334750
chr14_392	46287810	46289600
chr14_3920	33912110	33913450
chr14_3921	35584870	35585810
chr14_3922	37766320	37766960
chr14_3923	47781820	47782460
chr14_3924	47823580	47824220
chr14_3925	49775260	49775600
chr14_3926	53047060	53048670
chr14_3927	53108500	53108830
chr14_3928	53186450	53187270
chr14_3929	54565580	54566470
chr14_393	46365000	46366980
chr14_3930	54772270	54772790
chr14_3931	54774240	54774710
chr14_3932	54776230	54777040
chr14_3933	54778370	54779010
chr14_3934	54857310	54858990
chr14_3935	56270680	56270950
chr14_3936	60309770	60311830
chr14_3937	61332190	61333380
chr14_3938	61949890	61950410
chr14_3939	63696850	63697690
chr14_394	45936420	45938850
chr14_3940	64831420	64832070
chr14_3941	65042100	65042830
chr14_3942	66809070	66810090
chr14_3943	67461980	67462420
chr14_3944	70807260	70807950
chr14_3945	71183140	71184290
chr14_3946	71475510	71476420
chr14_3947	73228730	73230320
chr14_3948	73384840	73385280
chr14_3949	73506300	73507670
chr14_395	46432330	46432780
chr14_3950	73836240	73836680
chr14_3951	76308560	76309470
chr14_3952	78171460	78172460
chr14_3953	79524480	79526410
chr14_3954	119309530	119310540
chr14_3955	121944800	121945180
chr14_3956	8076710	8077860
chr14_3957	18580270	18581070
chr14_3958	18585820	18586740
chr14_3959	23665660	23667320
chr14_396	46563250	46564760
chr14_3960	26705040	26705490
chr14_3961	26706290	26707370
chr14_3962	29809010	29810860
chr14_3963	41683470	41684590
chr14_3964	41680710	41681720
chr14_3965	46164970	46166470
chr14_3966	46611210	46612880
chr14_3967	61387000	61389060
chr14_3968	65382660	65384350
chr14_3969	68220960	68221890
chr14_397	46653350	46654880
chr14_3970	68285610	68287380
chr14_3971	68288440	68289330
chr14_3972	78236520	78237680
chr14_398	46703560	46705000
chr14_399	46735520	46736420
chr14_4	8658240	8659210
chr14_40	14902660	14904820
chr14_400	46815320	46817580
chr14_401	46791570	46793120
chr14_402	46763700	46765860
chr14_403	46777500	46779430
chr14_404	46781700	46783940
chr14_405	46852900	46855400
chr14_406	46936010	46937930
chr14_407	47130950	47133320
chr14_408	47147780	47149540
chr14_409	47406430	47407850
chr14_41	14952000	14953250
chr14_410	47452050	47453770
chr14_411	47502840	47504070
chr14_412	47504690	47506390
chr14_413	47535670	47537160
chr14_414	47585350	47588080
chr14_415	47618140	47620150
chr14_416	47620210	47622340
chr14_417	47725490	47725980
chr14_418	47918080	47919770
chr14_419	47379990	47382200
chr14_42	15179020	15180420
chr14_420	47797150	47799000
chr14_421	47896890	47898800
chr14_422	47837860	47839220
chr14_423	47894950	47896190
chr14_424	47972680	47973390
chr14_425	47993650	47995150
chr14_426	47998100	47998570
chr14_427	48035690	48037780
chr14_428	48092390	48094760
chr14_429	48134430	48135800
chr14_43	15352380	15353320
chr14_430	48138180	48138720
chr14_431	48153030	48153610
chr14_432	48186450	48188630
chr14_433	48209980	48210850
chr14_434	48256950	48258980
chr14_435	48374900	48377380
chr14_436	48447150	48447910
chr14_437	48411350	48413280
chr14_438	48487590	48489220
chr14_439	48531310	48532320
chr14_44	15427800	15429900
chr14_440	48482640	48484650
chr14_441	48556050	48558200
chr14_442	48563280	48565440
chr14_443	48603000	48603400
chr14_444	48608490	48609440
chr14_445	48611790	48612060
chr14_446	48616020	48618320
chr14_447	48668930	48671050
chr14_448	48709650	48711400
chr14_449	48718280	48720620
chr14_45	15535790	15538240
chr14_450	48746070	48748480
chr14_451	48755560	48757350
chr14_452	48761040	48763210
chr14_453	48770280	48771710
chr14_454	48816570	48818210
chr14_455	48824610	48825870
chr14_456	48826940	48827690
chr14_457	48844060	48847010
chr14_458	48861500	48862470
chr14_459	48865300	48867020
chr14_46	15664690	15665870
chr14_460	48896820	48898150
chr14_461	48914570	48916180
chr14_462	48561680	48562730
chr14_463	48577800	48580170
chr14_464	48593420	48595260
chr14_465	48692360	48694510
chr14_466	48740900	48743250
chr14_467	48790770	48792170
chr14_468	49066270	49068250
chr14_469	49793060	49795260
chr14_47	15670550	15671170
chr14_470	49816690	49817390
chr14_471	49792050	49792290
chr14_472	51548980	51550280
chr14_473	51427030	51429380
chr14_474	51575900	51578050
chr14_475	51587700	51590680
chr14_476	51627460	51628940
chr14_477	52504240	52506200
chr14_478	52560200	52561790
chr14_479	52701570	52703780
chr14_48	17075310	17077430
chr14_480	52713380	52714640
chr14_481	52896720	52898580
chr14_482	52898660	52900800
chr14_483	52923400	52924560
chr14_484	52935130	52937560
chr14_485	54716700	54718550
chr14_486	54805580	54807590
chr14_487	54811180	54812440
chr14_488	54835650	54836550
chr14_489	54980600	54982960
chr14_49	17160100	17162600
chr14_490	55045790	55047420
chr14_491	55054730	55055450
chr14_492	55055750	55057500
chr14_493	55057660	55059170
chr14_494	55061600	55063600
chr14_495	55064200	55065320
chr14_496	55133850	55134130
chr14_497	55135020	55136630
chr14_498	54868280	54870620
chr14_499	55028300	55030230
chr14_5	8679560	8681570
chr14_50	17198240	17199910
chr14_500	55171040	55173010
chr14_501	55190670	55192220
chr14_502	55233780	55235350
chr14_503	55270690	55272050
chr14_504	55272110	55272980
chr14_505	55303910	55305000
chr14_506	55305740	55307770
chr14_507	55481750	55482770
chr14_508	55494660	55496590
chr14_509	55634420	55635900
chr14_51	17201680	17202060
chr14_510	55724260	55725340
chr14_511	55642230	55642820
chr14_512	56085450	56087590
chr14_513	56178950	56179910
chr14_514	56208230	56209670
chr14_515	56223080	56223880
chr14_516	56224060	56226350
chr14_517	56253220	56254840
chr14_518	56260420	56262210
chr14_519	56277910	56279170
chr14_52	17264780	17266670
chr14_520	56339340	56340680
chr14_521	56197450	56198760
chr14_522	56299290	56300220
chr14_523	56363920	56364990
chr14_524	56400860	56403010
chr14_525	56443970	56444990
chr14_526	56202380	56203740
chr14_527	56210900	56211840
chr14_528	56220770	56222360
chr14_529	56387320	56388620
chr14_53	17342440	17344130
chr14_530	56211910	56213130
chr14_531	56446090	56447430
chr14_532	56447600	56448730
chr14_533	56476180	56477430
chr14_534	56503970	56505320
chr14_535	56562680	56563310
chr14_536	57304080	57305480
chr14_537	57307950	57309740
chr14_538	57428520	57430420
chr14_539	57909450	57911950
chr14_54	17345280	17346980
chr14_540	57934350	57935350
chr14_541	58043020	58044120
chr14_542	58281680	58283720
chr14_543	58225360	58227690
chr14_544	58362280	58364720
chr14_545	58442620	58444840
chr14_546	58444910	58445800
chr14_547	58616920	58618490
chr14_548	58374960	58376410
chr14_549	59820420	59822000
chr14_55	17087550	17089920
chr14_550	59823830	59826270
chr14_551	60057100	60059420
chr14_552	60059850	60061930
chr14_553	60066410	60067220
chr14_554	60089080	60091200
chr14_555	60161520	60163700
chr14_556	60232880	60233420
chr14_557	60215790	60216590
chr14_558	60884190	60885780
chr14_559	60887910	60888890
chr14_56	17373680	17375750
chr14_560	61403700	61404850
chr14_561	61789820	61792130
chr14_562	61792280	61793880
chr14_563	61856660	61858760
chr14_564	61908850	61911200
chr14_565	61920110	61922340
chr14_566	61940590	61942390
chr14_567	61977080	61979050
chr14_568	62056200	62058550
chr14_569	62173560	62175350
chr14_57	17430130	17432120
chr14_570	62217180	62218700
chr14_571	62218730	62220500
chr14_572	62298660	62300940
chr14_573	62355150	62357460
chr14_574	62315870	62316380
chr14_575	62645700	62647680
chr14_576	62773450	62774620
chr14_577	62950340	62952680
chr14_578	63149020	63151000
chr14_579	63221800	63224150
chr14_58	17434530	17436660
chr14_580	63256100	63257820
chr14_581	63427100	63428340
chr14_582	63425500	63426530
chr14_583	63430150	63431660
chr14_584	63431750	63433920
chr14_585	63456890	63458700
chr14_586	63460630	63462240
chr14_587	63377660	63379330
chr14_588	63474680	63475120
chr14_589	63476450	63477700
chr14_59	17437400	17438890
chr14_590	63504710	63505680
chr14_591	63638200	63640650
chr14_592	63379940	63382140
chr14_593	63741400	63743640
chr14_594	63771340	63772760
chr14_595	63721420	63723900
chr14_596	63746720	63749010
chr14_597	63926800	63928800
chr14_598	64226120	64227810
chr14_599	64236780	64237700
chr14_6	8686090	8686670
chr14_60	17516580	17518820
chr14_600	64540100	64542140
chr14_601	64656760	64658540
chr14_602	64535120	64537070
chr14_603	64600520	64602800
chr14_604	64986480	64988780
chr14_605	65057550	65059540
chr14_606	65062890	65063220
chr14_607	65255780	65257430
chr14_608	65258190	65259840
chr14_609	65260340	65261360
chr14_61	17560280	17562580
chr14_610	65271490	65273750
chr14_611	65275920	65277070
chr14_612	65282350	65283630
chr14_613	65284360	65286430
chr14_614	65343970	65346850
chr14_615	65361920	65364380
chr14_616	65044100	65046400
chr14_617	65059870	65061450
chr14_618	65519980	65522070
chr14_619	65522150	65523320
chr14_62	17672750	17675150
chr14_620	65532870	65535320
chr14_621	65569230	65570600
chr14_622	65582060	65583480
chr14_623	65709980	65712140
chr14_624	65716490	65716830
chr14_625	65705800	65707870
chr14_626	65712790	65713620
chr14_627	65731150	65732260
chr14_628	65930920	65933300
chr14_629	65977590	65980040
chr14_63	17712850	17714900
chr14_630	65879700	65881800
chr14_631	66208650	66209340
chr14_632	66209440	66211760
chr14_633	66240940	66242850
chr14_634	66242980	66245450
chr14_635	66273550	66275230
chr14_636	66285580	66286960
chr14_637	66293860	66295890
chr14_638	66314230	66315200
chr14_639	66330200	66331470
chr14_64	17790410	17791490
chr14_640	66339530	66341870
chr14_641	66343040	66344340
chr14_642	66344530	66345910
chr14_643	66357340	66359120
chr14_644	66359220	66361970
chr14_645	66368200	66369580
chr14_646	66379590	66381550
chr14_647	66410320	66412250
chr14_648	66450630	66453030
chr14_649	66485440	66486220
chr14_65	19101830	19103470
chr14_650	66519620	66519840
chr14_651	66522340	66523400
chr14_652	66561150	66563280
chr14_653	66589290	66590160
chr14_654	66708410	66710390
chr14_655	66722640	66724700
chr14_656	66729490	66731730
chr14_657	66736940	66738830
chr14_658	66322070	66323490
chr14_659	66590680	66592980
chr14_66	19103830	19105380
chr14_660	66707170	66708340
chr14_661	66741260	66743090
chr14_662	66916380	66918660
chr14_663	66922110	66922840
chr14_664	66924020	66925860
chr14_665	66925880	66927570
chr14_666	66881840	66882410
chr14_667	66807690	66808890
chr14_668	66853110	66854980
chr14_669	66846840	66848680
chr14_67	19161180	19163460
chr14_670	66914420	66915640
chr14_671	66942880	66945220
chr14_672	66883000	66885480
chr14_673	66941650	66942240
chr14_674	67453210	67454510
chr14_675	67464220	67465640
chr14_676	67465900	67468070
chr14_677	67608550	67611250
chr14_678	67618540	67620200
chr14_679	67686810	67689070
chr14_68	19163640	19164640
chr14_680	67689140	67690920
chr14_681	67719460	67720710
chr14_682	67734280	67736340
chr14_683	67767020	67769100
chr14_684	67774360	67776710
chr14_685	67821320	67822940
chr14_686	67852790	67853660
chr14_687	67854100	67856280
chr14_688	67450810	67453040
chr14_689	67485160	67487160
chr14_69	19068900	19071320
chr14_690	67917640	67918990
chr14_691	67920520	67921230
chr14_692	67996690	67999160
chr14_693	67860200	67862600
chr14_694	68032440	68035020
chr14_695	68387350	68388950
chr14_696	68495460	68496860
chr14_697	68541240	68543460
chr14_698	68255060	68256440
chr14_699	68492620	68493520
chr14_7	8687660	8689340
chr14_70	18749300	18750850
chr14_700	68476050	68477690
chr14_701	68524030	68526080
chr14_702	68661970	68664070
chr14_703	68549070	68551340
chr14_704	69380330	69381930
chr14_705	69455150	69457550
chr14_706	69551820	69554050
chr14_707	69573060	69573960
chr14_708	69592530	69593180
chr14_709	69604450	69606260
chr14_71	19509830	19511890
chr14_710	69706320	69708280
chr14_711	69890020	69891940
chr14_712	69900620	69902780
chr14_713	69336950	69338340
chr14_714	69894380	69896970
chr14_715	70049100	70050210
chr14_716	70055810	70057660
chr14_717	70058280	70059580
chr14_718	70060650	70062250
chr14_719	69898380	69899980
chr14_72	19720960	19723400
chr14_720	70009370	70011360
chr14_721	70030990	70033400
chr14_722	70035230	70036110
chr14_723	70038300	70040280
chr14_724	70067250	70067450
chr14_725	70081260	70081900
chr14_726	70088950	70089940
chr14_727	70090070	70092840
chr14_728	70164550	70166870
chr14_729	70167590	70168880
chr14_73	19651820	19654150
chr14_730	70040440	70042690
chr14_731	70204060	70204840
chr14_732	70215350	70216880
chr14_733	70013810	70015070
chr14_734	70106490	70107490
chr14_735	70427570	70429770
chr14_736	70461210	70463480
chr14_737	70552560	70554520
chr14_738	70556320	70556980
chr14_739	70557460	70559130
chr14_74	20546950	20548740
chr14_740	70566010	70568170
chr14_741	70568920	70571520
chr14_742	70572430	70574140
chr14_743	70595310	70596790
chr14_744	70602120	70603070
chr14_745	70603220	70605560
chr14_746	70605820	70607330
chr14_747	70686610	70688980
chr14_748	70719660	70720890
chr14_749	70723380	70725400
chr14_75	20552580	20554200
chr14_750	70749110	70751080
chr14_751	70770130	70772020
chr14_752	70841260	70844000
chr14_753	70904600	70907250
chr14_754	70913710	70914330
chr14_755	70915020	70916260
chr14_756	70564600	70565890
chr14_757	70728960	70730460
chr14_758	70969700	70972040
chr14_759	70977910	70979140
chr14_76	20556800	20557890
chr14_760	71015920	71017760
chr14_761	70944470	70946730
chr14_762	70998680	70999540
chr14_763	71018370	71020580
chr14_764	71136520	71138600
chr14_765	71164270	71166310
chr14_766	71424010	71425720
chr14_767	71481750	71483150
chr14_768	71503160	71505260
chr14_769	72963350	72964410
chr14_77	20588720	20589560
chr14_770	73075480	73076940
chr14_771	73107400	73109520
chr14_772	73138020	73138440
chr14_773	73154700	73156310
chr14_774	73206620	73208330
chr14_775	73807300	73808860
chr14_776	73845270	73846310
chr14_777	73849700	73850640
chr14_778	73852530	73853500
chr14_779	73169520	73171240
chr14_78	20625230	20627140
chr14_780	73509700	73511780
chr14_781	73542400	73542590
chr14_782	73542990	73545200
chr14_783	73569750	73570520
chr14_784	73571600	73574190
chr14_785	73574320	73576800
chr14_786	73608840	73610080
chr14_787	73611550	73612790
chr14_788	73616410	73618370
chr14_789	73630260	73632160
chr14_79	20629320	20630400
chr14_790	73640160	73642180
chr14_791	73693310	73694230
chr14_792	73723820	73725320
chr14_793	73772790	73774780
chr14_794	73578370	73580780
chr14_795	73776460	73777450
chr14_796	73529890	73532310
chr14_797	73814590	73816220
chr14_798	73722060	73723680
chr14_799	73770620	73771630
chr14_8	8702900	8705000
chr14_80	20641910	20643300
chr14_800	73909990	73910960
chr14_801	73923890	73926020
chr14_802	73840940	73843020
chr14_803	73952700	73955100
chr14_804	74237680	74239780
chr14_805	75132320	75134200
chr14_806	75135180	75135760
chr14_807	75194790	75195840
chr14_808	75282050	75284600
chr14_809	75307760	75309720
chr14_81	20793400	20796170
chr14_810	75310070	75311510
chr14_811	75313320	75314240
chr14_812	75318400	75319380
chr14_813	75340660	75343240
chr14_814	75345160	75347190
chr14_815	75396090	75397450
chr14_816	75444280	75446180
chr14_817	75768650	75770850
chr14_818	76202270	76204570
chr14_819	76207110	76208600
chr14_82	20862610	20864980
chr14_820	76218380	76218730
chr14_821	76219660	76220580
chr14_822	76231610	76232390
chr14_823	76243780	76244580
chr14_824	76245260	76247050
chr14_825	76384940	76385590
chr14_826	76185100	76187420
chr14_827	76233820	76235060
chr14_828	76152450	76154070
chr14_829	76459700	76460340
chr14_83	20899980	20902090
chr14_830	76466300	76467720
chr14_831	76498420	76498860
chr14_832	76498990	76501380
chr14_833	76546500	76547550
chr14_834	76904100	76906220
chr14_835	76919970	76920360
chr14_836	76954580	76956570
chr14_837	76847830	76849670
chr14_838	76852170	76853580
chr14_839	76907570	76909400
chr14_84	21032750	21034380
chr14_840	76968170	76970580
chr14_841	77013380	77013730
chr14_842	77014640	77016320
chr14_843	77017860	77019330
chr14_844	77056770	77059220
chr14_845	77078180	77079260
chr14_846	77084860	77086640
chr14_847	77086910	77089250
chr14_848	77097800	77099480
chr14_849	77157850	77159490
chr14_85	21046960	21048450
chr14_850	77160360	77162570
chr14_851	77163500	77165650
chr14_852	77177740	77179190
chr14_853	77191240	77192780
chr14_854	77198030	77200370
chr14_855	77209860	77212770
chr14_856	77221640	77223840
chr14_857	77228260	77229640
chr14_858	77350770	77352600
chr14_859	76966690	76968060
chr14_86	21116480	21118660
chr14_860	76976880	76978800
chr14_861	77063800	77065500
chr14_862	77107890	77109960
chr14_863	77113290	77115090
chr14_864	77180920	77181610
chr14_865	77194760	77195840
chr14_866	77233450	77235150
chr14_867	77345070	77345880
chr14_868	77346440	77347520
chr14_869	77390700	77392250
chr14_87	21164400	21165830
chr14_870	77433990	77434590
chr14_871	77435790	77436300
chr14_872	77436770	77438020
chr14_873	77468750	77470480
chr14_874	77595920	77598420
chr14_875	77650400	77650900
chr14_876	77656680	77657920
chr14_877	77718350	77719920
chr14_878	77743460	77744400
chr14_879	77774970	77776240
chr14_88	21213620	21214090
chr14_880	77348720	77349720
chr14_881	77544250	77546250
chr14_882	77659000	77661140
chr14_883	77357950	77359700
chr14_884	77821920	77823780
chr14_885	77884400	77885680
chr14_886	77979760	77981760
chr14_887	78194830	78196760
chr14_888	78270400	78271710
chr14_889	78331120	78333510
chr14_89	20627300	20629200
chr14_890	78465050	78466850
chr14_891	78498810	78499510
chr14_892	78249650	78251140
chr14_893	78272850	78275190
chr14_894	78762100	78764080
chr14_895	79189640	79191120
chr14_896	79249250	79251490
chr14_897	79252100	79253080
chr14_898	79299820	79301000
chr14_899	79421170	79423650
chr14_9	8712130	8714090
chr14_90	21020000	21021300
chr14_900	79465070	79467530
chr14_901	79475880	79477540
chr14_902	79488290	79490450
chr14_903	79788970	79790360
chr14_904	79578630	79580540
chr14_905	79580670	79582770
chr14_906	79635820	79637130
chr14_907	79662130	79664470
chr14_908	79665220	79667660
chr14_909	79668640	79670710
