HGNC:462	ENSG00000099721	MGI:88005	ENSMUSG00000031354
HGNC:15923	ENSG00000131051	MGI:2157953	ENSMUSG00000027620
HGNC:23718	ENSG00000196653	MGI:3033356	ENSMUSG00000069184
HGNC:4179	ENSG00000146729	MGI:1278343	ENSMUSG00000029432
HGNC:16405	ENSG00000071462	MGI:1913388	ENSMUSG00000005378
HGNC:20878	ENSG00000180855	MGI:2384299	ENSMUSG00000056019
HGNC:1121	ENSG00000174808	MGI:99439	ENSMUSG00000082361
HGNC:34416	ENSG00000187550	MGI:2685925	ENSMUSG00000030433
HGNC:9646	ENSG00000163629	MGI:103293	ENSMUSG00000034573
HGNC:8772	ENSG00000112541	MGI:1345143	ENSMUSG00000023868
HGNC:25222	ENSG00000068912	MGI:1914003	ENSMUSG00000020311
HGNC:33939	ENSG00000249581	MGI:3646230	ENSMUSG00000049530
HGNC:2905	ENSG00000170579	MGI:1346065	ENSMUSG00000003279
HGNC:6120	ENSG00000128604	MGI:1350924	ENSMUSG00000029771
HGNC:25529	ENSG00000133316	MGI:2147427	ENSMUSG00000042729
HGNC:23614	ENSG00000070526	MGI:1341826	ENSMUSG00000009588
HGNC:14082	ENSG00000011426	MGI:1920174	ENSMUSG00000036777
HGNC:16804	ENSG00000198373	MGI:1914144	ENSMUSG00000031930
HGNC:17272	ENSG00000151849	MGI:2684927	ENSMUSG00000064128
HGNC:16814	ENSG00000126733	MGI:1890446	ENSMUSG00000025592
HGNC:5145	ENSG00000115756	MGI:1855689	ENSMUSG00000071379
HGNC:21226	ENSG00000156564	MGI:1917780	ENSMUSG00000040490
HGNC:216	ENSG00000168615	MGI:105376	ENSMUSG00000031555
HGNC:24137	ENSG00000139044	MGI:3041155	ENSMUSG00000041372
HGNC:2076	ENSG00000102805	MGI:2442253	ENSMUSG00000022125
HGNC:6554	ENSG00000116678	MGI:104993	ENSMUSG00000057722
HGNC:14942	ENSG00000173281	MGI:2177268	ENSMUSG00000046794
HGNC:27289	ENSG00000197774	MGI:1919889	ENSMUSG00000073436
HGNC:4888	ENSG00000244414	MGI:2138169	ENSMUSG00000057037
HGNC:15296	ENSG00000181718	MGI:3030920	ENSMUSG00000075175
HGNC:5414	ENSG00000142089	MGI:1913391	ENSMUSG00000025492
HGNC:13743	ENSG00000179148	MGI:1345140	ENSMUSG00000020892
HGNC:10720	ENSG00000188404	MGI:98279	ENSMUSG00000026581
HGNC:28349	ENSG00000175643	MGI:2685383	ENSMUSG00000037991
HGNC:6110	ENSG00000140575	MGI:1352757	ENSMUSG00000030536
HGNC:29517	ENSG00000108771	MGI:1931560	ENSMUSG00000017830
HGNC:22231	ENSG00000174945	MGI:2442258	ENSMUSG00000050022
HGNC:23999	ENSG00000125037	MGI:1913337	ENSMUSG00000030286
HGNC:2915	ENSG00000115844	MGI:94902	ENSMUSG00000023391
HGNC:14299	ENSG00000180739	MGI:2150641	ENSMUSG00000045087
HGNC:10389	ENSG00000134419	MGI:2389091	ENSMUSG00000008683
HGNC:8971	ENSG00000011405	MGI:1203729	ENSMUSG00000030660
HGNC:16896	ENSG00000136933	MGI:2139530	ENSMUSG00000070953
HGNC:26137	ENSG00000147421	MGI:2445066	ENSMUSG00000021972
HGNC:24017	ENSG00000196526	MGI:1917542	ENSMUSG00000029094
HGNC:28657	ENSG00000130038	MGI:2685919	ENSMUSG00000061414
HGNC:833	ENSG00000165629	MGI:1261437	ENSMUSG00000025781
HGNC:34444	ENSG00000205177	MGI:1915493	ENSMUSG00000032671
HGNC:8710	ENSG00000262209	MGI:1935200	ENSMUSG00000103081
HGNC:745	ENSG00000101440	MGI:87853	ENSMUSG00000027596
HGNC:4167	ENSG00000148935	MGI:95657	ENSMUSG00000030498
HGNC:21576	ENSG00000187566	MGI:2145264	ENSMUSG00000044231
HGNC:9490	ENSG00000154646	MGI:1197523	ENSMUSG00000022857
HGNC:15580	ENSG00000178104	MGI:1891434	ENSMUSG00000038170
HGNC:17097	ENSG00000130713	MGI:2385133	ENSMUSG00000039356
HGNC:33383	ENSG00000172986	MGI:2682940	ENSMUSG00000030074
HGNC:20601	ENSG00000213901	MGI:104516	ENSMUSG00000026205
HGNC:13480	ENSG00000083290	MGI:1352758	ENSMUSG00000004798
HGNC:30863	ENSG00000184076	MGI:1913402	ENSMUSG00000059534
HGNC:17178	ENSG00000173157	MGI:2660628	ENSMUSG00000022449
HGNC:29560	ENSG00000151500	MGI:1925112	ENSMUSG00000035443
HGNC:21498	ENSG00000085978	MGI:1924290	ENSMUSG00000026289
HGNC:17116	ENSG00000175294	MGI:2179947	ENSMUSG00000038498
HGNC:10434	ENSG00000100784	MGI:1920336	ENSMUSG00000021180
HGNC:15972	ENSG00000104142	MGI:2443626	ENSMUSG00000034216
HGNC:3118	ENSG00000205250	MGI:103012	ENSMUSG00000014859
HGNC:1602	ENSG00000163823	MGI:104618	ENSMUSG00000025804
HGNC:15494	ENSG00000116667	MGI:1916649	ENSMUSG00000032666
HGNC:404	ENSG00000111275	MGI:99600	ENSMUSG00000029455
HGNC:13032	ENSG00000172466	MGI:1929704	ENSMUSG00000051469
HGNC:2444	ENSG00000103653	MGI:88537	ENSMUSG00000032312
HGNC:33537	ENSG00000248871	MGI:3845075	ENSMUSG00000018752
HGNC:15467	ENSG00000168589	MGI:1922715	ENSMUSG00000034467
HGNC:16705	ENSG00000112941	MGI:2682295	ENSMUSG00000034575
HGNC:24180	ENSG00000166133	MGI:1918066	ENSMUSG00000027324
HGNC:17684	ENSG00000104442	MGI:1921502	ENSMUSG00000027599
HGNC:4656	ENSG00000145736	MGI:1345669	ENSMUSG00000021639
HGNC:28424	ENSG00000123144	MGI:1922833	ENSMUSG00000041203
HGNC:1352	ENSG00000157131	MGI:2668347	ENSMUSG00000035031
HGNC:13727	ENSG00000010017	MGI:1928741	ENSMUSG00000038546
HGNC:13753	ENSG00000106701	MGI:2442443	ENSMUSG00000054752
HGNC:7728	ENSG00000049759	MGI:1933754	ENSMUSG00000024589
HGNC:24566	ENSG00000119403	MGI:1921266	ENSMUSG00000026873
HGNC:1144	ENSG00000166167	MGI:1338871	ENSMUSG00000025217
HGNC:30373	ENSG00000107554	MGI:1917352	ENSMUSG00000025195
HGNC:18351	ENSG00000234965	MGI:2146080	ENSMUSG00000096883
HGNC:14826	ENSG00000180708	MGI:3030204	ENSMUSG00000047286
HGNC:21094	ENSG00000164451	MGI:2685489	ENSMUSG00000039508
HGNC:28969	ENSG00000081791	MGI:1914089	ENSMUSG00000024442
HGNC:21180	ENSG00000203727	MGI:2444815	ENSMUSG00000060487
HGNC:4610	ENSG00000132463	MGI:106479	ENSMUSG00000044221
HGNC:26181	ENSG00000145916	MGI:1913339	ENSMUSG00000001054
HGNC:20148	ENSG00000175985	MGI:3036228	ENSMUSG00000066438
HGNC:9774	ENSG00000111737	MGI:1924657	ENSMUSG00000029518
HGNC:25160	ENSG00000198841	MGI:1923547	ENSMUSG00000073775
HGNC:26411	ENSG00000165259	MGI:2685226	ENSMUSG00000034551
HGNC:13541	ENSG00000166377	MGI:1354757	ENSMUSG00000024566
HGNC:3243	ENSG00000024422	MGI:2154274	ENSMUSG00000074364
HGNC:12307	ENSG00000071539	MGI:1916966	ENSMUSG00000021569
HGNC:2957	ENSG00000013563	MGI:109628	ENSMUSG00000019088
HGNC:548	ENSG00000136250	MGI:1350928	ENSMUSG00000021322
HGNC:2495	ENSG00000175029	MGI:1201686	ENSMUSG00000030970
HGNC:16064	ENSG00000103365	MGI:1921355	ENSMUSG00000030872
HGNC:30236	ENSG00000135569	MGI:2685073	ENSMUSG00000069706
HGNC:16941	ENSG00000079689	MGI:2384873	ENSMUSG00000021337
HGNC:3540	ENSG00000127533	MGI:1298207	ENSMUSG00000050147
HGNC:2359	ENSG00000150938	MGI:1354756	ENSMUSG00000024074
HGNC:31290	ENSG00000206536	MGI:3030029	ENSMUSG00000062608
HGNC:23172	ENSG00000120279	MGI:1915882	ENSMUSG00000046916
HGNC:30048	ENSG00000087842	MGI:1916906	ENSMUSG00000031379
HGNC:30926	ENSG00000104047	MGI:1916435	ENSMUSG00000023330
HGNC:6769	ENSG00000166949	MGI:1201674	ENSMUSG00000032402
HGNC:30511	ENSG00000167645	MGI:1924504	ENSMUSG00000030588
HGNC:49	ENSG00000197150	MGI:1351667	ENSMUSG00000028973
HGNC:28128	ENSG00000179029	MGI:1914160	ENSMUSG00000020895
HGNC:3344	ENSG00000132464	MGI:1333772	ENSMUSG00000029286
HGNC:9453	ENSG00000100033	MGI:97770	ENSMUSG00000003526
HGNC:7869	ENSG00000140939	MGI:1925938	ENSMUSG00000014776
HGNC:25971	ENSG00000120314	MGI:1915186	ENSMUSG00000042660
HGNC:17311	ENSG00000078043	MGI:1096566	ENSMUSG00000025423
HGNC:11219	ENSG00000113140	MGI:98373	ENSMUSG00000018593
HGNC:1537	ENSG00000129993	MGI:1338013	ENSMUSG00000006362
HGNC:4805	ENSG00000063854	MGI:95745	ENSMUSG00000024158
HGNC:14986	ENSG00000065609	MGI:109132	ENSMUSG00000033419
HGNC:20569	ENSG00000163660	MGI:1922664	ENSMUSG00000027829
HGNC:8930	ENSG00000164776	MGI:97579	ENSMUSG00000025537
HGNC:10328	ENSG00000131469	MGI:98036	ENSMUSG00000063316
HGNC:37247	ENSG00000254901	MGI:1919618	ENSMUSG00000002345
HGNC:26470	ENSG00000165633	MGI:2444633	ENSMUSG00000050666
HGNC:17268	ENSG00000153044	MGI:1349448	ENSMUSG00000045273
HGNC:14440	ENSG00000138439	MGI:1920000	ENSMUSG00000041040
HGNC:122	ENSG00000143727	MGI:87881	ENSMUSG00000044573
HGNC:6907	ENSG00000162510	MGI:106591	ENSMUSG00000040533
HGNC:3119	ENSG00000133740	MGI:105091	ENSMUSG00000027552
HGNC:17089	ENSG00000131018	MGI:1927152	ENSMUSG00000096054
HGNC:167	ENSG00000138107	MGI:1858964	ENSMUSG00000025228
HGNC:16381	ENSG00000163590	MGI:2139740	ENSMUSG00000027784
HGNC:5956	ENSG00000163501	MGI:96533	ENSMUSG00000006538
HGNC:6326	ENSG00000140859	MGI:109202	ENSMUSG00000031788
HGNC:15756	ENSG00000125775	MGI:2385156	ENSMUSG00000027456
HGNC:217	ENSG00000154734	MGI:109249	ENSMUSG00000022893
HGNC:10946	ENSG00000144136	MGI:108392	ENSMUSG00000027397
HGNC:22412	ENSG00000222011	MGI:2140983	ENSMUSG00000047221
HGNC:19020	ENSG00000132481	MGI:1917374	ENSMUSG00000020773
HGNC:5999	ENSG00000115598	MGI:1913107	ENSMUSG00000070942
HGNC:26258	ENSG00000118292	MGI:2385885	ENSMUSG00000038543
HGNC:29291	ENSG00000144460	MGI:2443135	ENSMUSG00000054976
HGNC:4565	ENSG00000115290	MGI:1355324	ENSMUSG00000026888
HGNC:15565	ENSG00000186867	MGI:2677633	ENSMUSG00000058400
HGNC:1799	ENSG00000140743	MGI:1100885	ENSMUSG00000030878
HGNC:7716	ENSG00000167792	MGI:107851	ENSMUSG00000037916
HGNC:16305	ENSG00000166106	MGI:2449569	ENSMUSG00000033453
HGNC:30539	ENSG00000154099	MGI:1915520	ENSMUSG00000031831
HGNC:13723	ENSG00000102974	MGI:109447	ENSMUSG00000005698
HGNC:11785	ENSG00000137801	MGI:98737	ENSMUSG00000040152
HGNC:1060	ENSG00000160683	MGI:103567	ENSMUSG00000047880
HGNC:17127	ENSG00000165794	MGI:2684326	ENSMUSG00000072572
HGNC:22934	ENSG00000182359	MGI:1916399	ENSMUSG00000025893
HGNC:26486	ENSG00000162852	MGI:2445141	ENSMUSG00000038949
HGNC:2684	ENSG00000183283	MGI:1344344	ENSMUSG00000000346
HGNC:450	ENSG00000052850	MGI:108359	ENSMUSG00000040310
HGNC:2760	ENSG00000023892	MGI:1346328	ENSMUSG00000002257
HGNC:4165	ENSG00000180447	MGI:95655	ENSMUSG00000052957
HGNC:21290	ENSG00000171611	MGI:104857	ENSMUSG00000036858
HGNC:20244	ENSG00000186377	MGI:1932403	ENSMUSG00000047155
HGNC:14902	ENSG00000154917	MGI:107283	ENSMUSG00000032549
HGNC:25188	ENSG00000151287	MGI:1922873	ENSMUSG00000026049
HGNC:326	ENSG00000160216	MGI:1336186	ENSMUSG00000001211
HGNC:28292	ENSG00000176396	MGI:2681174	ENSMUSG00000046058
HGNC:7566	ENSG00000111046	MGI:97253	ENSMUSG00000035923
HGNC:30133	ENSG00000136297	MGI:1922354	ENSMUSG00000039533
HGNC:17910	ENSG00000283706	MGI:2447303	ENSMUSG00000048752
HGNC:18021	ENSG00000141524	MGI:1098686	ENSMUSG00000025572
HGNC:15848	ENSG00000125354	MGI:1888939	ENSMUSG00000050379
HGNC:26217	ENSG00000157600	MGI:2148020	ENSMUSG00000047045
HGNC:28373	ENSG00000197651	MGI:1913966	ENSMUSG00000047025
HGNC:15188	ENSG00000176895	MGI:3030410	ENSMUSG00000073962
HGNC:29580	ENSG00000165120	MGI:1922897	ENSMUSG00000029784
HGNC:11242	ENSG00000269404	MGI:892986	ENSMUSG00000008193
HGNC:30779	ENSG00000120832	MGI:1921488	ENSMUSG00000049038
HGNC:14383	ENSG00000239704	MGI:1913588	ENSMUSG00000042200
HGNC:19167	ENSG00000117245	MGI:1098229	ENSMUSG00000028758
HGNC:6050	ENSG00000133731	MGI:1933158	ENSMUSG00000027531
HGNC:24637	ENSG00000077232	MGI:1914111	ENSMUSG00000027006
HGNC:14411	ENSG00000183032	MGI:2445059	ENSMUSG00000035472
HGNC:3147	ENSG00000171551	MGI:1343461	ENSMUSG00000026247
HGNC:5298	ENSG00000149305	MGI:1861899	ENSMUSG00000008590
HGNC:9758	ENSG00000138069	MGI:97842	ENSMUSG00000020149
HGNC:29959	ENSG00000113638	MGI:1914765	ENSMUSG00000022151
HGNC:21649	ENSG00000006453	MGI:1914148	ENSMUSG00000038859
HGNC:497	ENSG00000104321	MGI:3522699	ENSMUSG00000032769
HGNC:28738	ENSG00000183530	MGI:2443658	ENSMUSG00000054280
HGNC:19160	ENSG00000023041	MGI:1914230	ENSMUSG00000024982
HGNC:6005	ENSG00000138684	MGI:1890474	ENSMUSG00000027718
HGNC:17181	ENSG00000148331	MGI:1919573	ENSMUSG00000039483
HGNC:17822	ENSG00000148334	MGI:1917592	ENSMUSG00000026820
HGNC:3529	ENSG00000088926	MGI:99481	ENSMUSG00000031645
HGNC:1771	ENSG00000123374	MGI:104772	ENSMUSG00000025358
HGNC:24451	ENSG00000151065	MGI:2442404	ENSMUSG00000041477
HGNC:571	ENSG00000157823	MGI:1337060	ENSMUSG00000063801
HGNC:13588	ENSG00000112146	MGI:1918788	ENSMUSG00000001366
HGNC:1989	ENSG00000105254	MGI:1913661	ENSMUSG00000006095
HGNC:29084	ENSG00000183309	MGI:1926084	ENSMUSG00000050846
HGNC:14543	ENSG00000196632	MGI:2652875	ENSMUSG00000041245
HGNC:25543	ENSG00000144736	MGI:1919421	ENSMUSG00000035378
HGNC:6774	ENSG00000120693	MGI:1859993	ENSMUSG00000027796
HGNC:193	ENSG00000143537	MGI:1333882	ENSMUSG00000028041
HGNC:20342	ENSG00000102383	MGI:1915336	ENSMUSG00000033906
HGNC:19404	ENSG00000196408	MGI:1919143	ENSMUSG00000019320
HGNC:25049	ENSG00000105676	MGI:1924063	ENSMUSG00000002343
HGNC:5467	ENSG00000197081	MGI:96435	ENSMUSG00000023830
HGNC:8495	ENSG00000144671	MGI:2685974	ENSMUSG00000070280
HGNC:20067	ENSG00000170185	MGI:1922091	ENSMUSG00000038250
HGNC:18070	ENSG00000017483	MGI:2148066	ENSMUSG00000031170
HGNC:8860	ENSG00000112357	MGI:1321392	ENSMUSG00000020003
HGNC:11925	ENSG00000121858	MGI:107414	ENSMUSG00000039304
HGNC:28309	ENSG00000182685	MGI:2441766	ENSMUSG00000045744
HGNC:39125	ENSG00000258223	MGI:3608323	ENSMUSG00000051936
HGNC:28819	ENSG00000189410	MGI:2446215	ENSMUSG00000045349
HGNC:14785	ENSG00000183313	MGI:3030519	ENSMUSG00000047794
HGNC:5155	ENSG00000105707	MGI:1196620	ENSMUSG00000001249
HGNC:3211	ENSG00000104529	MGI:1913906	ENSMUSG00000055762
HGNC:26379	ENSG00000172421	MGI:1918144	ENSMUSG00000020690
HGNC:12719	ENSG00000028116	MGI:1917172	ENSMUSG00000064090
HGNC:29312	ENSG00000142065	MGI:99160	ENSMUSG00000053985
HGNC:29622	ENSG00000100294	MGI:2388651	ENSMUSG00000048755
HGNC:30553	ENSG00000215475	MGI:2685758	ENSMUSG00000091722
HGNC:24677	ENSG00000168890	MGI:2385244	ENSMUSG00000055912
HGNC:33914	ENSG00000186367	MGI:2442934	ENSMUSG00000050875
HGNC:1748	ENSG00000039068	MGI:88354	ENSMUSG00000000303
HGNC:9681	ENSG00000105426	MGI:97815	ENSMUSG00000013236
HGNC:2911	ENSG00000119689	MGI:1926170	ENSMUSG00000004789
HGNC:4119	ENSG00000156958	MGI:1917226	ENSMUSG00000027207
HGNC:33454	ENSG00000196872	MGI:1919347	ENSMUSG00000026090
HGNC:7930	ENSG00000158806	MGI:1890811	ENSMUSG00000047911
HGNC:8041	ENSG00000103274	MGI:1347073	ENSMUSG00000022503
HGNC:26386	ENSG00000162073	MGI:1923748	ENSMUSG00000023909
HGNC:70	ENSG00000204574	MGI:1351658	ENSMUSG00000038762
HGNC:9603	ENSG00000124212	MGI:1097156	ENSMUSG00000017969
HGNC:9760	ENSG00000103769	MGI:1858202	ENSMUSG00000004771
HGNC:26198	ENSG00000162972	MGI:1915365	ENSMUSG00000025971
HGNC:28623	ENSG00000163705	MGI:1918229	ENSMUSG00000033963
HGNC:10330	ENSG00000108107	MGI:101839	ENSMUSG00000030432
HGNC:9440	ENSG00000137492	MGI:1920231	ENSMUSG00000030753
HGNC:24561	ENSG00000134779	MGI:1913898	ENSMUSG00000024269
HGNC:29601	ENSG00000141219	MGI:106356	ENSMUSG00000041623
HGNC:10788	ENSG00000124193	MGI:1915246	ENSMUSG00000016921
HGNC:33111	ENSG00000179922	MGI:3606042	ENSMUSG00000043290
HGNC:15844	ENSG00000100099	MGI:2177742	ENSMUSG00000042328
HGNC:28286	ENSG00000166750	MGI:1329004	ENSMUSG00000054404
HGNC:29866	ENSG00000163531	MGI:104753	ENSMUSG00000026442
HGNC:28517	ENSG00000152154	MGI:1915277	ENSMUSG00000024245
HGNC:26212	ENSG00000129128	MGI:1923937	ENSMUSG00000054408
HGNC:25161	ENSG00000056487	MGI:2443812	ENSMUSG00000016624
HGNC:5358	ENSG00000140968	MGI:96395	ENSMUSG00000041515
HGNC:10383	ENSG00000124614	MGI:1914347	ENSMUSG00000052146
HGNC:33717	ENSG00000139780	MGI:3611450	ENSMUSG00000047343
HGNC:17693	ENSG00000162496	MGI:1315215	ENSMUSG00000066026
HGNC:10332	ENSG00000100316	MGI:1351605	ENSMUSG00000060036
HGNC:18595	ENSG00000169635	MGI:1929869	ENSMUSG00000050240
HGNC:7688	ENSG00000128609	MGI:1915452	ENSMUSG00000023089
HGNC:2379	ENSG00000170275	MGI:1891221	ENSMUSG00000032431
HGNC:11553	ENSG00000149591	MGI:106012	ENSMUSG00000032085
HGNC:16181	ENSG00000100991	MGI:1930751	ENSMUSG00000038324
HGNC:15587	ENSG00000164674	MGI:1933367	ENSMUSG00000041831
HGNC:25552	ENSG00000187147	MGI:1913993	ENSMUSG00000028677
HGNC:9951	ENSG00000115386	MGI:97895	ENSMUSG00000059654
HGNC:23317	ENSG00000148488	MGI:2386797	ENSMUSG00000003418
HGNC:18868	ENSG00000166435	MGI:2181647	ENSMUSG00000035211
HGNC:19388	ENSG00000100034	MGI:1918464	ENSMUSG00000026181
HGNC:10839	ENSG00000129214	MGI:98295	ENSMUSG00000005202
HGNC:4881	ENSG00000135547	MGI:1341884	ENSMUSG00000019789
HGNC:9393	ENSG00000154229	MGI:97595	ENSMUSG00000050965
HGNC:33795	ENSG00000184601	MGI:2443020	ENSMUSG00000043122
HGNC:4220	ENSG00000125965	MGI:95688	ENSMUSG00000038259
HGNC:26267	ENSG00000185900	MGI:1921903	ENSMUSG00000037251
HGNC:554	ENSG00000100280	MGI:1096368	ENSMUSG00000009090
HGNC:5103	ENSG00000105996	MGI:96174	ENSMUSG00000014704
HGNC:29324	ENSG00000119522	MGI:2442794	ENSMUSG00000035392
HGNC:25634	ENSG00000136444	MGI:3039628	ENSMUSG00000039096
HGNC:22004	ENSG00000122574	MGI:3044681	ENSMUSG00000086040
HGNC:23032	ENSG00000164758	MGI:1917040	ENSMUSG00000038622
HGNC:1633	ENSG00000177455	MGI:88319	ENSMUSG00000030724
HGNC:16243	ENSG00000101306	MGI:2139434	ENSMUSG00000027470
HGNC:25326	ENSG00000129646	MGI:2684912	ENSMUSG00000070331
HGNC:3396	ENSG00000106123	MGI:1096338	ENSMUSG00000029869
HGNC:8209	ENSG00000197233	MGI:3030182	ENSMUSG00000049315
HGNC:14598	ENSG00000184903	MGI:2135611	ENSMUSG00000056899
HGNC:20149	ENSG00000140043	MGI:1916372	ENSMUSG00000072946
HGNC:9114	ENSG00000100417	MGI:1353418	ENSMUSG00000022474
HGNC:23194	ENSG00000168286	MGI:1930964	ENSMUSG00000036442
HGNC:19037	ENSG00000069020	MGI:1918885	ENSMUSG00000034751
HGNC:23481	ENSG00000188716	MGI:3647127	ENSMUSG00000063821
HGNC:7828	ENSG00000158793	MGI:1350916	ENSMUSG00000013997
HGNC:557	ENSG00000275066	MGI:1354742	ENSMUSG00000034940
HGNC:12621	ENSG00000124422	MGI:2144157	ENSMUSG00000042506
HGNC:29969	ENSG00000137463	MGI:1914999	ENSMUSG00000037161
HGNC:33940	ENSG00000214285	MGI:3642232	ENSMUSG00000073804
HGNC:33719	ENSG00000188807	MGI:1196277	ENSMUSG00000044700
HGNC:30257	ENSG00000163348	MGI:1916161	ENSMUSG00000047824
HGNC:18830	ENSG00000171872	MGI:2181068	ENSMUSG00000048626
HGNC:8135	ENSG00000126861	MGI:106586	ENSMUSG00000049612
HGNC:9903	ENSG00000004534	MGI:1338037	ENSMUSG00000032582
HGNC:30899	ENSG00000197343	MGI:1919861	ENSMUSG00000007812
HGNC:20978	ENSG00000146383	MGI:2685074	ENSMUSG00000045111
HGNC:14000	ENSG00000142611	MGI:1917923	ENSMUSG00000039410
HGNC:20512	ENSG00000100916	MGI:1196337	ENSMUSG00000012076
HGNC:23231	ENSG00000168528	MGI:1919132	ENSMUSG00000023232
HGNC:28749	ENSG00000187051	MGI:1913788	ENSMUSG00000051518
HGNC:10803	ENSG00000133661	MGI:109515	ENSMUSG00000021795
HGNC:7981	ENSG00000153234	MGI:1352456	ENSMUSG00000026826
HGNC:26798	ENSG00000152219	MGI:1926020	ENSMUSG00000027122
HGNC:359	ENSG00000129221	MGI:2148800	ENSMUSG00000040554
HGNC:16116	ENSG00000149635	MGI:1921864	ENSMUSG00000027670
HGNC:6761	ENSG00000059728	MGI:96908	ENSMUSG00000001156
HGNC:20580	ENSG00000186104	MGI:2449771	ENSMUSG00000030670
HGNC:28218	ENSG00000129235	MGI:1289248	ENSMUSG00000020803
HGNC:16236	ENSG00000149599	MGI:1934928	ENSMUSG00000042662
HGNC:3542	ENSG00000198734	MGI:88382	ENSMUSG00000026579
HGNC:26868	ENSG00000163249	MGI:2138614	ENSMUSG00000070871
HGNC:6724	ENSG00000139329	MGI:109347	ENSMUSG00000036446
HGNC:26044	ENSG00000046647	MGI:2384300	ENSMUSG00000040621
HGNC:15521	ENSG00000182132	MGI:1917607	ENSMUSG00000053519
HGNC:26623	ENSG00000186889	MGI:2144205	ENSMUSG00000049904
HGNC:18271	ENSG00000154380	MGI:108360	ENSMUSG00000022995
HGNC:20756	ENSG00000039319	MGI:2145181	ENSMUSG00000021706
HGNC:33109	ENSG00000128000	MGI:2444764	ENSMUSG00000063047
HGNC:11407	ENSG00000196335	MGI:1924735	ENSMUSG00000023403
HGNC:3017	ENSG00000117505	MGI:1100515	ENSMUSG00000029265
HGNC:26270	ENSG00000154864	MGI:1918781	ENSMUSG00000041482
HGNC:4388	ENSG00000141404	MGI:95774	ENSMUSG00000024524
HGNC:6595	ENSG00000107187	MGI:102673	ENSMUSG00000026934
HGNC:11772	ENSG00000106799	MGI:98728	ENSMUSG00000007613
HGNC:25024	ENSG00000114405	MGI:1917937	ENSMUSG00000033111
HGNC:34418	ENSG00000186453	MGI:1922105	ENSMUSG00000079177
HGNC:4580	ENSG00000164418	MGI:95815	ENSMUSG00000056073
HGNC:16769	ENSG00000114745	MGI:1921748	ENSMUSG00000032513
HGNC:26906	ENSG00000178226	MGI:1924863	ENSMUSG00000070371
HGNC:7199	ENSG00000172680	MGI:97052	ENSMUSG00000078365
HGNC:6857	ENSG00000197442	MGI:1346876	ENSMUSG00000071369
HGNC:15283	ENSG00000205029	MGI:2151908	ENSMUSG00000075140
HGNC:4595	ENSG00000198822	MGI:1351340	ENSMUSG00000003974
HGNC:29277	ENSG00000143373	MGI:1925516	ENSMUSG00000019338
HGNC:8155	ENSG00000125510	MGI:97440	ENSMUSG00000027584
HGNC:26052	ENSG00000127054	MGI:1919207	ENSMUSG00000029034
HGNC:24554	ENSG00000149090	MGI:2445082	ENSMUSG00000027188
HGNC:2477	ENSG00000170367	MGI:1930004	ENSMUSG00000033156
HGNC:26282	ENSG00000149231	MGI:1913646	ENSMUSG00000079084
HGNC:7958	ENSG00000164129	MGI:108082	ENSMUSG00000044014
HGNC:7739	ENSG00000277586	MGI:97313	ENSMUSG00000022055
HGNC:24217	ENSG00000138433	MGI:1914185	ENSMUSG00000041777
HGNC:6833	ENSG00000189221	MGI:96915	ENSMUSG00000025037
HGNC:3631	ENSG00000160752	MGI:104888	ENSMUSG00000059743
HGNC:20157	ENSG00000092148	MGI:2384768	ENSMUSG00000035247
HGNC:24548	ENSG00000117697	MGI:2685830	ENSMUSG00000062510
HGNC:3380	ENSG00000082397	MGI:103008	ENSMUSG00000024044
HGNC:8038	ENSG00000133636	MGI:1328351	ENSMUSG00000019890
HGNC:9971	ENSG00000133119	MGI:1916513	ENSMUSG00000033970
HGNC:9181	ENSG00000170734	MGI:1891457	ENSMUSG00000023953
HGNC:12527	ENSG00000169764	MGI:2183447	ENSMUSG00000001891
HGNC:16909	ENSG00000080986	MGI:1914302	ENSMUSG00000024056
HGNC:5347	ENSG00000105371	MGI:1925619	ENSMUSG00000001014
HGNC:18509	ENSG00000163534	MGI:2442862	ENSMUSG00000059994
HGNC:25200	ENSG00000159208	MGI:2684975	ENSMUSG00000038550
HGNC:14742	ENSG00000176294	MGI:3030567	ENSMUSG00000090874
HGNC:18712	ENSG00000153902	MGI:2180197	ENSMUSG00000036560
HGNC:23097	ENSG00000164638	MGI:2385330	ENSMUSG00000050822
HGNC:28189	ENSG00000149761	MGI:1915573	ENSMUSG00000037349
HGNC:12710	ENSG00000128218	MGI:98938	ENSMUSG00000000903
HGNC:23592	ENSG00000196503	MGI:1915496	ENSMUSG00000063820
HGNC:28981	ENSG00000134744	MGI:2445126	ENSMUSG00000034610
HGNC:37260	ENSG00000250317	MGI:1913528	ENSMUSG00000061461
HGNC:32933	ENSG00000188312	MGI:1913586	ENSMUSG00000021391
HGNC:26444	ENSG00000159650	MGI:2385332	ENSMUSG00000034456
HGNC:10560	ENSG00000163635	MGI:2179277	ENSMUSG00000021738
HGNC:30404	ENSG00000139410	MGI:2182607	ENSMUSG00000029596
HGNC:24764	ENSG00000188176	MGI:2442764	ENSMUSG00000045667
HGNC:18073	ENSG00000126947	MGI:1925498	ENSMUSG00000033460
HGNC:26239	ENSG00000018610	MGI:1924894	ENSMUSG00000006423
HGNC:11640	ENSG00000152284	MGI:1202876	ENSMUSG00000055799
